Accuracy,Precision,Recall,F1-score,Custom Metric
0.6210443037974683,0.6742110435682122,0.6210443037974683,0.584955563728779,1.609737987234017
0.627373417721519,0.6770206868943132,0.627373417721519,0.5915020086225257,1.4812310186096702
0.6234177215189873,0.6670590678000434,0.6234177215189873,0.5910020189549757,1.5766547891754297
0.6289556962025317,0.6741742942082961,0.6289556962025317,0.5978203547975114,1.5024357722310335
0.6352848101265823,0.6831057554224358,0.6352848101265823,0.6060096059758519,1.476900657717782
0.6416139240506329,0.6870312360494073,0.6416139240506329,0.611626864214168,1.4381012949255363
0.6455696202531646,0.6869204742114097,0.6455696202531646,0.6151371606453289,1.4279025403219112
0.6511075949367089,0.6933790195024249,0.6511075949367089,0.6222333656162147,1.4100541915234805
0.6495253164556962,0.693657594726164,0.6495253164556962,0.62091208541541,1.3948576289187713
0.6518987341772152,0.694604028634243,0.6518987341772152,0.6236377482970731,1.388059603344303
0.6534810126582279,0.697301892117056,0.6534810126582279,0.6257613955358831,1.3780437401395467
